"","uuid","suspicion_rating","normed_signed_e_v","normed_unsigned_e_v","subject_lost","subject_lied","reward_block","random_pick_col","n_blue","prop_blue","random_pick_red"
"1125","5eb9d60bcd9c0e0fec1757d5",0.666666666666667,0.909090909090909,0.857142857142857,0,0,"low","blue",2,0.285714285714286,0
"1126","5eb9d60bcd9c0e0fec1757d5",0.166666666666667,0.545454545454545,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"1127","5eb9d60bcd9c0e0fec1757d5",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"1128","5eb9d60bcd9c0e0fec1757d5",0.666666666666667,0.909090909090909,0.857142857142857,1,0,"low","red",2,0.285714285714286,1
"1129","5eb9d60bcd9c0e0fec1757d5",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"1130","5eb9d60bcd9c0e0fec1757d5",0.166666666666667,0.272727272727273,0.428571428571429,0,0,"low","blue",2,0.285714285714286,0
"1131","5eb9d60bcd9c0e0fec1757d5",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"1132","5eb9d60bcd9c0e0fec1757d5",0.5,0.818181818181818,0.714285714285714,0,0,"low","blue",3,0.428571428571429,0
"1133","5eb9d60bcd9c0e0fec1757d5",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"1134","5eb9d60bcd9c0e0fec1757d5",0.5,0.818181818181818,0.714285714285714,0,0,"low","blue",3,0.428571428571429,0
"1135","5eb9d60bcd9c0e0fec1757d5",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"1136","5eb9d60bcd9c0e0fec1757d5",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"1137","5eb9d60bcd9c0e0fec1757d5",0.833333333333333,1,1,0,0,"low","blue",1,0.142857142857143,0
"1138","5eb9d60bcd9c0e0fec1757d5",0.5,0.727272727272727,0.571428571428572,1,0,"low","red",4,0.571428571428571,1
"1139","5eb9d60bcd9c0e0fec1757d5",0.5,0.909090909090909,0.857142857142857,1,0,"low","red",2,0.285714285714286,1
"1140","5eb9d60bcd9c0e0fec1757d5",0.5,0.545454545454545,0.285714285714286,1,1,"low","blue",6,0.857142857142857,0
"1141","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.0909090909090909,0.714285714285714,0,0,"high","blue",4,0.571428571428571,0
"1142","5ee24c57c21e4b3191f6f36c",0.333333333333333,0.545454545454545,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1143","5ee24c57c21e4b3191f6f36c",0.5,0.545454545454545,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1144","5ee24c57c21e4b3191f6f36c",0.666666666666667,0.909090909090909,0.857142857142857,0,1,"high","red",2,0.285714285714286,1
"1145","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.545454545454545,0.285714285714286,0,1,"high","red",6,0.857142857142857,1
"1146","5ee24c57c21e4b3191f6f36c",0.166666666666667,0,0.857142857142857,0,0,"high","blue",5,0.714285714285714,0
"1147","5ee24c57c21e4b3191f6f36c",0.666666666666667,0.909090909090909,0.857142857142857,0,1,"high","red",2,0.285714285714286,1
"1148","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.272727272727273,0.428571428571429,0,1,"high","red",2,0.285714285714286,1
"1149","5ee24c57c21e4b3191f6f36c",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1150","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.363636363636364,0.285714285714286,0,1,"high","red",1,0.142857142857143,1
"1151","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1152","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.272727272727273,0.428571428571429,0,0,"high","blue",2,0.285714285714286,0
"1153","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.545454545454545,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1154","5ee24c57c21e4b3191f6f36c",0.833333333333333,1,1,0,1,"high","red",1,0.142857142857143,1
"1155","5ee24c57c21e4b3191f6f36c",0.666666666666667,0.818181818181818,0.714285714285714,0,0,"high","blue",3,0.428571428571429,0
"1156","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.909090909090909,0.857142857142857,0,0,"high","blue",2,0.285714285714286,0
"1157","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1158","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.363636363636364,0.285714285714286,0,1,"high","red",1,0.142857142857143,1
"1159","5ee24c57c21e4b3191f6f36c",0.166666666666667,0,0.857142857142857,0,0,"high","blue",5,0.714285714285714,0
"1160","5ee24c57c21e4b3191f6f36c",0.666666666666667,0.909090909090909,0.857142857142857,0,0,"high","blue",2,0.285714285714286,0
"1161","5ee24c57c21e4b3191f6f36c",0.5,0.818181818181818,0.714285714285714,0,1,"high","red",3,0.428571428571429,1
"1162","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.363636363636364,0.285714285714286,0,1,"high","red",1,0.142857142857143,1
"1163","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.545454545454545,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1164","5ee24c57c21e4b3191f6f36c",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1165","5ee24c57c21e4b3191f6f36c",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1166","5ee24c57c21e4b3191f6f36c",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1167","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.272727272727273,0.428571428571429,0,1,"high","red",2,0.285714285714286,1
"1168","5ee24c57c21e4b3191f6f36c",0.666666666666667,0.909090909090909,0.857142857142857,0,0,"high","blue",2,0.285714285714286,0
"1169","5ee24c57c21e4b3191f6f36c",0.5,0.909090909090909,0.857142857142857,0,1,"high","red",2,0.285714285714286,1
"1170","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.363636363636364,0.285714285714286,0,1,"high","red",1,0.142857142857143,1
"1171","5ee24c57c21e4b3191f6f36c",0.333333333333333,0.75,0.571428571428572,0,0,"low","blue",4,0.571428571428571,0
"1172","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.416666666666667,0.285714285714286,0,1,"low","red",1,0.142857142857143,1
"1173","5ee24c57c21e4b3191f6f36c",0.166666666666667,0,1,0,0,"low","blue",6,0.857142857142857,0
"1174","5ee24c57c21e4b3191f6f36c",0.333333333333333,0.583333333333333,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"1175","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.0833333333333334,0.857142857142857,0,1,"low","red",5,0.714285714285714,1
"1176","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.333333333333333,0.428571428571429,0,1,"low","red",2,0.285714285714286,1
"1177","5ee24c57c21e4b3191f6f36c",0.333333333333333,0.833333333333333,0.714285714285714,0,0,"low","blue",3,0.428571428571429,0
"1178","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.25,0.571428571428572,0,0,"low","blue",3,0.428571428571429,0
"1179","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.416666666666667,0.285714285714286,0,1,"low","red",1,0.142857142857143,1
"1180","5ee24c57c21e4b3191f6f36c",0.333333333333333,0.75,0.571428571428572,0,1,"low","red",4,0.571428571428571,1
"1181","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.416666666666667,0.285714285714286,0,1,"low","red",1,0.142857142857143,1
"1182","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.333333333333333,0.428571428571429,0,1,"low","red",2,0.285714285714286,1
"1183","5ee24c57c21e4b3191f6f36c",0.5,0.833333333333333,0.714285714285714,0,0,"low","blue",3,0.428571428571429,0
"1184","5ee24c57c21e4b3191f6f36c",0.5,0.916666666666667,0.857142857142857,0,1,"low","red",2,0.285714285714286,1
"1185","5ee24c57c21e4b3191f6f36c",0.666666666666667,0.833333333333333,0.714285714285714,0,0,"low","blue",3,0.428571428571429,0
"1186","5ee24c57c21e4b3191f6f36c",0.5,0.666666666666667,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"1187","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.333333333333333,0.428571428571429,0,1,"low","red",2,0.285714285714286,1
"1188","5ee24c57c21e4b3191f6f36c",0.5,0.916666666666667,0.857142857142857,0,1,"low","red",2,0.285714285714286,1
"1189","5ee24c57c21e4b3191f6f36c",1,1,1,0,1,"low","red",1,0.142857142857143,1
"1190","5ee24c57c21e4b3191f6f36c",0.5,0.75,0.571428571428572,0,1,"low","red",4,0.571428571428571,1
"1191","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.0833333333333334,0.857142857142857,0,0,"low","blue",5,0.714285714285714,0
"1192","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.333333333333333,0.428571428571429,0,1,"low","red",2,0.285714285714286,1
"1193","5ee24c57c21e4b3191f6f36c",0.333333333333333,0.583333333333333,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"1194","5ee24c57c21e4b3191f6f36c",0.833333333333333,1,1,0,0,"low","blue",1,0.142857142857143,0
"1195","5ee24c57c21e4b3191f6f36c",0.5,0.666666666666667,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"1196","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.333333333333333,0.428571428571429,0,1,"low","red",2,0.285714285714286,1
"1197","5ee24c57c21e4b3191f6f36c",0.5,0.666666666666667,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"1198","5ee24c57c21e4b3191f6f36c",0.5,0.75,0.571428571428572,0,1,"low","red",4,0.571428571428571,1
"1199","5ee24c57c21e4b3191f6f36c",0.833333333333333,0.916666666666667,0.857142857142857,0,1,"low","red",2,0.285714285714286,1
"1200","5ee24c57c21e4b3191f6f36c",0.166666666666667,0.25,0.571428571428572,0,1,"low","red",3,0.428571428571429,1
"1201","5f5bd15d316470386ea464d3",0.333333333333333,0.222222222222222,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"1202","5f5bd15d316470386ea464d3",0.5,0.555555555555556,0.428571428571429,1,0,"high","red",5,0.714285714285714,1
"1203","5f5bd15d316470386ea464d3",0.5,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1204","5f5bd15d316470386ea464d3",0.5,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1205","5f5bd15d316470386ea464d3",0.666666666666667,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1206","5f5bd15d316470386ea464d3",0.666666666666667,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1207","5f5bd15d316470386ea464d3",0.5,0.888888888888889,0.857142857142857,0,1,"high","red",2,0.285714285714286,1
"1208","5f5bd15d316470386ea464d3",0.333333333333333,0.555555555555556,0.428571428571429,0,1,"high","red",5,0.714285714285714,1
"1209","5f5bd15d316470386ea464d3",0.5,0.111111111111111,0.428571428571429,0,1,"high","red",2,0.285714285714286,1
"1210","5f5bd15d316470386ea464d3",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1211","5f5bd15d316470386ea464d3",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1212","5f5bd15d316470386ea464d3",0.666666666666667,0.777777777777778,0.714285714285714,0,1,"high","red",3,0.428571428571429,1
"1213","5f5bd15d316470386ea464d3",0.833333333333333,1,1,1,0,"high","red",1,0.142857142857143,1
"1214","5f5bd15d316470386ea464d3",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1215","5f5bd15d316470386ea464d3",0.833333333333333,0.444444444444444,0.285714285714286,1,0,"high","red",6,0.857142857142857,1
"1216","5f5bd15d316470386ea464d3",0.333333333333333,0.888888888888889,0.857142857142857,0,0,"high","blue",2,0.285714285714286,0
"1217","5f5bd15d316470386ea464d3",0.166666666666667,0.111111111111111,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"1218","5f5bd15d316470386ea464d3",0.333333333333333,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1219","5f5bd15d316470386ea464d3",0.5,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1220","5f5bd15d316470386ea464d3",0.166666666666667,0.111111111111111,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"1221","5f5bd15d316470386ea464d3",0.666666666666667,1,1,1,0,"high","red",1,0.142857142857143,1
"1222","5f5bd15d316470386ea464d3",0.333333333333333,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1223","5f5bd15d316470386ea464d3",0.166666666666667,0,0.571428571428572,0,0,"high","red",3,0.428571428571429,1
"1224","5f5bd15d316470386ea464d3",0.333333333333333,0.555555555555556,0.428571428571429,1,0,"high","red",5,0.714285714285714,1
"1225","5f5bd15d316470386ea464d3",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1226","5f5bd15d316470386ea464d3",0.333333333333333,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1227","5f5bd15d316470386ea464d3",0.5,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1228","5f5bd15d316470386ea464d3",0.166666666666667,0.111111111111111,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"1229","5f5bd15d316470386ea464d3",0.5,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1230","5f5bd15d316470386ea464d3",0.5,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1231","5f5bd15d316470386ea464d3",0.333333333333333,0.272727272727273,0.428571428571429,0,0,"low","blue",2,0.285714285714286,0
"1232","5f5bd15d316470386ea464d3",0.166666666666667,0.181818181818182,0.571428571428572,0,0,"low","red",3,0.428571428571429,1
"1233","5f5bd15d316470386ea464d3",0.333333333333333,0.727272727272727,0.571428571428572,0,0,"low","blue",4,0.571428571428571,0
"1234","5f5bd15d316470386ea464d3",0.166666666666667,0.272727272727273,0.428571428571429,0,0,"low","red",2,0.285714285714286,1
"1235","5f5bd15d316470386ea464d3",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"1236","5f5bd15d316470386ea464d3",0.5,1,1,1,0,"low","red",1,0.142857142857143,1
"1237","5f5bd15d316470386ea464d3",0.166666666666667,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"1238","5f5bd15d316470386ea464d3",0.333333333333333,0.545454545454545,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"1239","5f5bd15d316470386ea464d3",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"1240","5f5bd15d316470386ea464d3",0.166666666666667,0.181818181818182,0.571428571428572,0,0,"low","blue",3,0.428571428571429,0
"1241","5f5bd15d316470386ea464d3",0.333333333333333,1,1,1,0,"low","red",1,0.142857142857143,1
"1242","5f5bd15d316470386ea464d3",0.333333333333333,0.727272727272727,0.571428571428572,1,0,"low","red",4,0.571428571428571,1
"1243","5f5bd15d316470386ea464d3",0.5,0.909090909090909,0.857142857142857,1,0,"low","red",2,0.285714285714286,1
"1244","5f5bd15d316470386ea464d3",0.666666666666667,1,1,1,0,"low","red",1,0.142857142857143,1
"1245","5f5bd15d316470386ea464d3",0.166666666666667,0,0.857142857142857,0,0,"low","red",5,0.714285714285714,1
"1246","5f5bd15d316470386ea464d3",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"low","blue",1,0.142857142857143,0
"1247","5f5bd15d316470386ea464d3",0.333333333333333,0.727272727272727,0.571428571428572,0,0,"low","blue",4,0.571428571428571,0
"1248","5f5bd15d316470386ea464d3",0.5,1,1,1,0,"low","red",1,0.142857142857143,1
"1249","5f5bd15d316470386ea464d3",0.333333333333333,0.545454545454545,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"1250","5f5bd15d316470386ea464d3",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"1251","5f5bd15d316470386ea464d3",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"1252","5f5bd15d316470386ea464d3",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"1253","5f5bd15d316470386ea464d3",0.333333333333333,0.545454545454545,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"1254","5f5bd15d316470386ea464d3",0.5,0.909090909090909,0.857142857142857,1,0,"low","red",2,0.285714285714286,1
"1255","5f5bd15d316470386ea464d3",0.333333333333333,0,0.857142857142857,0,0,"low","blue",5,0.714285714285714,0
"1256","5f5bd15d316470386ea464d3",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"1257","5f5bd15d316470386ea464d3",0.333333333333333,0.181818181818182,0.571428571428572,0,0,"low","red",3,0.428571428571429,1
"1258","5f5bd15d316470386ea464d3",0.166666666666667,0,0.857142857142857,0,0,"low","red",5,0.714285714285714,1
"1259","5f5bd15d316470386ea464d3",0.166666666666667,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"1260","5f5bd15d316470386ea464d3",0.333333333333333,0.727272727272727,0.571428571428572,0,0,"low","blue",4,0.571428571428571,0
"1261","5fd2282a2c88b802f1b5d384",0.5,0.0909090909090909,0.714285714285714,0,0,"high","blue",4,0.571428571428571,0
"1262","5fd2282a2c88b802f1b5d384",0.5,0.545454545454545,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1263","5fd2282a2c88b802f1b5d384",0.5,0.545454545454545,0.285714285714286,1,0,"high","red",6,0.857142857142857,1
"1264","5fd2282a2c88b802f1b5d384",0.5,0.909090909090909,0.857142857142857,0,0,"high","blue",2,0.285714285714286,0
"1265","5fd2282a2c88b802f1b5d384",0.5,0.545454545454545,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1266","5fd2282a2c88b802f1b5d384",0.5,0,0.857142857142857,0,1,"high","red",5,0.714285714285714,1
"1267","5fd2282a2c88b802f1b5d384",0.5,0.909090909090909,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1268","5fd2282a2c88b802f1b5d384",0.5,0.272727272727273,0.428571428571429,0,1,"high","red",2,0.285714285714286,1
"1269","5fd2282a2c88b802f1b5d384",0.5,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1270","5fd2282a2c88b802f1b5d384",0.5,0.363636363636364,0.285714285714286,0,0,"high","blue",1,0.142857142857143,0
"1271","5fd2282a2c88b802f1b5d384",0.5,0.636363636363636,0.428571428571429,0,1,"high","red",5,0.714285714285714,1
"1272","5fd2282a2c88b802f1b5d384",0.5,0.272727272727273,0.428571428571429,0,1,"high","red",2,0.285714285714286,1
"1273","5fd2282a2c88b802f1b5d384",0.5,0.545454545454545,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1274","5fd2282a2c88b802f1b5d384",0.5,1,1,0,1,"high","red",1,0.142857142857143,1
"1275","5fd2282a2c88b802f1b5d384",0.5,0.818181818181818,0.714285714285714,0,1,"high","red",3,0.428571428571429,1
"1276","5fd2282a2c88b802f1b5d384",0.5,0.909090909090909,0.857142857142857,0,0,"high","blue",2,0.285714285714286,0
"1277","5fd2282a2c88b802f1b5d384",0.5,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1278","5fd2282a2c88b802f1b5d384",0.5,0.363636363636364,0.285714285714286,0,0,"high","blue",1,0.142857142857143,0
"1279","5fd2282a2c88b802f1b5d384",0.5,0,0.857142857142857,0,0,"high","blue",5,0.714285714285714,0
"1280","5fd2282a2c88b802f1b5d384",0.5,0.909090909090909,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1281","5fd2282a2c88b802f1b5d384",0.5,0.818181818181818,0.714285714285714,0,1,"high","red",3,0.428571428571429,1
"1282","5fd2282a2c88b802f1b5d384",0.5,0.363636363636364,0.285714285714286,0,1,"high","red",1,0.142857142857143,1
"1283","5fd2282a2c88b802f1b5d384",0.5,0.545454545454545,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1284","5fd2282a2c88b802f1b5d384",0.5,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1285","5fd2282a2c88b802f1b5d384",0.166666666666667,0.636363636363636,0.428571428571429,1,0,"high","red",5,0.714285714285714,1
"1286","5fd2282a2c88b802f1b5d384",0.166666666666667,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1287","5fd2282a2c88b802f1b5d384",0.166666666666667,0.272727272727273,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"1288","5fd2282a2c88b802f1b5d384",0.166666666666667,0.909090909090909,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1289","5fd2282a2c88b802f1b5d384",0.166666666666667,0.909090909090909,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1290","5fd2282a2c88b802f1b5d384",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"1291","5fd2282a2c88b802f1b5d384",0.166666666666667,0.75,0.571428571428572,0,0,"low","blue",4,0.571428571428571,0
"1292","5fd2282a2c88b802f1b5d384",0.166666666666667,0.416666666666667,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"1293","5fd2282a2c88b802f1b5d384",0.166666666666667,0,1,0,0,"low","blue",6,0.857142857142857,0
"1294","5fd2282a2c88b802f1b5d384",0.166666666666667,0.583333333333333,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"1295","5fd2282a2c88b802f1b5d384",0.166666666666667,0.0833333333333334,0.857142857142857,0,0,"low","blue",5,0.714285714285714,0
"1296","5fd2282a2c88b802f1b5d384",0.166666666666667,0.333333333333333,0.428571428571429,0,0,"low","blue",2,0.285714285714286,0
"1297","5fd2282a2c88b802f1b5d384",0.166666666666667,0.833333333333333,0.714285714285714,1,0,"low","red",3,0.428571428571429,1
"1298","5fd2282a2c88b802f1b5d384",0.166666666666667,0.25,0.571428571428572,0,0,"low","red",3,0.428571428571429,1
"1299","5fd2282a2c88b802f1b5d384",0.166666666666667,0.416666666666667,0.285714285714286,0,1,"low","red",1,0.142857142857143,1
"1300","5fd2282a2c88b802f1b5d384",0.166666666666667,0.75,0.571428571428572,0,0,"low","blue",4,0.571428571428571,0
"1301","5fd2282a2c88b802f1b5d384",0.166666666666667,0.416666666666667,0.285714285714286,0,1,"low","red",1,0.142857142857143,1
"1302","5fd2282a2c88b802f1b5d384",0.166666666666667,0.333333333333333,0.428571428571429,0,1,"low","red",2,0.285714285714286,1
"1303","5fd2282a2c88b802f1b5d384",0.166666666666667,0.833333333333333,0.714285714285714,0,1,"low","red",3,0.428571428571429,1
"1304","5fd2282a2c88b802f1b5d384",0.166666666666667,0.916666666666667,0.857142857142857,0,1,"low","red",2,0.285714285714286,1
"1305","5fd2282a2c88b802f1b5d384",0.166666666666667,0.833333333333333,0.714285714285714,0,1,"low","red",3,0.428571428571429,1
"1306","5fd2282a2c88b802f1b5d384",0.166666666666667,0.666666666666667,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"1307","5fd2282a2c88b802f1b5d384",0.166666666666667,0.333333333333333,0.428571428571429,0,0,"low","red",2,0.285714285714286,1
"1308","5fd2282a2c88b802f1b5d384",0.166666666666667,0.916666666666667,0.857142857142857,0,0,"low","blue",2,0.285714285714286,0
"1309","5fd2282a2c88b802f1b5d384",0.166666666666667,1,1,1,0,"low","red",1,0.142857142857143,1
"1310","5fd2282a2c88b802f1b5d384",0.166666666666667,0.75,0.571428571428572,1,0,"low","red",4,0.571428571428571,1
"1311","5fd2282a2c88b802f1b5d384",0.166666666666667,0.0833333333333334,0.857142857142857,0,0,"low","red",5,0.714285714285714,1
"1312","5fd2282a2c88b802f1b5d384",0.166666666666667,0.333333333333333,0.428571428571429,0,0,"low","red",2,0.285714285714286,1
"1313","5fd2282a2c88b802f1b5d384",0.166666666666667,0.583333333333333,0.285714285714286,1,0,"low","red",6,0.857142857142857,1
"1314","5fd2282a2c88b802f1b5d384",0.166666666666667,1,1,1,0,"low","red",1,0.142857142857143,1
"1315","5fd2282a2c88b802f1b5d384",0.166666666666667,0.666666666666667,0.428571428571429,1,0,"low","red",5,0.714285714285714,1
"1316","5fd2282a2c88b802f1b5d384",0.166666666666667,0.333333333333333,0.428571428571429,0,0,"low","red",2,0.285714285714286,1
"1317","5fd2282a2c88b802f1b5d384",0.166666666666667,0.666666666666667,0.428571428571429,1,0,"low","red",5,0.714285714285714,1
"1318","5fd2282a2c88b802f1b5d384",0.166666666666667,0.75,0.571428571428572,0,0,"low","blue",4,0.571428571428571,0
"1319","5fd2282a2c88b802f1b5d384",0.166666666666667,0.916666666666667,0.857142857142857,0,0,"low","blue",2,0.285714285714286,0
"1320","5fd2282a2c88b802f1b5d384",0.166666666666667,0.25,0.571428571428572,0,0,"low","red",3,0.428571428571429,1
"1321","601d6d021ffd110cb4c14fcb",0.5,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1322","601d6d021ffd110cb4c14fcb",0.333333333333333,0.222222222222222,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"1323","601d6d021ffd110cb4c14fcb",0.333333333333333,0.666666666666667,0.571428571428572,0,0,"high","blue",4,0.571428571428571,0
"1324","601d6d021ffd110cb4c14fcb",0.5,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1325","601d6d021ffd110cb4c14fcb",0.833333333333333,1,1,1,0,"high","red",1,0.142857142857143,1
"1326","601d6d021ffd110cb4c14fcb",0.333333333333333,0.666666666666667,0.571428571428572,1,0,"high","red",4,0.571428571428571,1
"1327","601d6d021ffd110cb4c14fcb",0.5,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"1328","601d6d021ffd110cb4c14fcb",0.5,0,0.571428571428572,0,0,"high","blue",3,0.428571428571429,0
"1329","601d6d021ffd110cb4c14fcb",0.5,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1330","601d6d021ffd110cb4c14fcb",0.5,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1331","601d6d021ffd110cb4c14fcb",0.5,0.111111111111111,0.428571428571429,0,0,"high","blue",2,0.285714285714286,0
"1332","601d6d021ffd110cb4c14fcb",0.333333333333333,0.777777777777778,0.714285714285714,0,0,"high","blue",3,0.428571428571429,0
"1333","601d6d021ffd110cb4c14fcb",0.166666666666667,0.222222222222222,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"1334","601d6d021ffd110cb4c14fcb",0.5,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"1335","601d6d021ffd110cb4c14fcb",0.5,0,0.571428571428572,0,0,"high","blue",3,0.428571428571429,0
"1336","601d6d021ffd110cb4c14fcb",0.5,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"1337","601d6d021ffd110cb4c14fcb",0.333333333333333,0.111111111111111,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"1338","601d6d021ffd110cb4c14fcb",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
