"","X","uuid","normed_signed_e_v","normed_unsigned_e_v","subject_lost","subject_lied","reward_block","lied"
"518",517,"601d6d021ffd110cb4c14fcb",0,0.571428571428572,"False","False",1,0
"519",518,"601d6d021ffd110cb4c14fcb",0.888888888888889,0.857142857142857,"True","False",1,0
"520",519,"601d6d021ffd110cb4c14fcb",0.555555555555556,0.428571428571429,"False","False",1,0
"521",520,"601d6d021ffd110cb4c14fcb",0.111111111111111,0.428571428571429,"False","False",1,0
"522",521,"601d6d021ffd110cb4c14fcb",0.777777777777778,0.714285714285714,"False","False",1,0
"523",522,"601d6d021ffd110cb4c14fcb",0.222222222222222,0.285714285714286,"False","False",1,0
"524",523,"601d6d021ffd110cb4c14fcb",0.555555555555556,0.428571428571429,"False","False",1,0
"525",524,"601d6d021ffd110cb4c14fcb",0,0.571428571428572,"False","False",1,0
"526",525,"601d6d021ffd110cb4c14fcb",0.888888888888889,0.857142857142857,"True","False",1,0
"527",526,"601d6d021ffd110cb4c14fcb",0.111111111111111,0.428571428571429,"False","False",1,0
"528",527,"601d6d021ffd110cb4c14fcb",0.444444444444444,0.285714285714286,"False","False",1,0
"529",528,"601d6d021ffd110cb4c14fcb",0.111111111111111,0.428571428571429,"False","False",1,0
"530",529,"601d6d021ffd110cb4c14fcb",0.444444444444444,0.285714285714286,"False","False",1,0
"531",530,"601d6d021ffd110cb4c14fcb",1,1,"True","False",1,0
"532",531,"601d6d021ffd110cb4c14fcb",0.444444444444444,0.285714285714286,"False","False",1,0
"533",532,"601d6d021ffd110cb4c14fcb",0.888888888888889,0.857142857142857,"True","False",1,0
"534",533,"601d6d021ffd110cb4c14fcb",0.777777777777778,0.714285714285714,"True","False",1,0
"535",534,"601d6d021ffd110cb4c14fcb",0.222222222222222,0.285714285714286,"False","False",1,0
"536",535,"601d6d021ffd110cb4c14fcb",0.444444444444444,0.285714285714286,"False","False",1,0
"537",536,"601d6d021ffd110cb4c14fcb",0.222222222222222,0.285714285714286,"False","False",1,0
"538",537,"601d6d021ffd110cb4c14fcb",0.111111111111111,0.428571428571429,"False","False",1,0
"539",538,"601d6d021ffd110cb4c14fcb",0.444444444444444,0.285714285714286,"False","False",1,0
"540",539,"601d6d021ffd110cb4c14fcb",0.111111111111111,0.428571428571429,"False","False",1,0
"541",540,"6346a9acc2a832b58c8e7229",0.555555555555556,0.428571428571429,"False","False",1,0
"542",541,"6346a9acc2a832b58c8e7229",0.222222222222222,0.285714285714286,"False","True",1,1
"543",542,"6346a9acc2a832b58c8e7229",0.666666666666667,0.571428571428572,"False","False",1,0
"544",543,"6346a9acc2a832b58c8e7229",0.888888888888889,0.857142857142857,"False","False",1,0
"545",544,"6346a9acc2a832b58c8e7229",1,1,"False","True",1,1
"546",545,"6346a9acc2a832b58c8e7229",0.666666666666667,0.571428571428572,"False","False",1,0
"547",546,"6346a9acc2a832b58c8e7229",0.444444444444444,0.285714285714286,"False","False",1,0
"548",547,"6346a9acc2a832b58c8e7229",0,0.571428571428572,"False","True",1,1
"549",548,"6346a9acc2a832b58c8e7229",0.888888888888889,0.857142857142857,"False","True",1,1
"550",549,"6346a9acc2a832b58c8e7229",0.555555555555556,0.428571428571429,"False","True",1,1
"551",550,"6346a9acc2a832b58c8e7229",0.111111111111111,0.428571428571429,"False","True",1,1
"552",551,"6346a9acc2a832b58c8e7229",0.777777777777778,0.714285714285714,"False","False",1,0
"553",552,"6346a9acc2a832b58c8e7229",0.222222222222222,0.285714285714286,"False","True",1,1
"554",553,"6346a9acc2a832b58c8e7229",0.555555555555556,0.428571428571429,"False","False",1,0
"555",554,"6346a9acc2a832b58c8e7229",0,0.571428571428572,"False","True",1,1
"556",555,"6346a9acc2a832b58c8e7229",0.888888888888889,0.857142857142857,"False","False",1,0
"557",556,"6346a9acc2a832b58c8e7229",0.111111111111111,0.428571428571429,"False","False",1,0
"558",557,"6346a9acc2a832b58c8e7229",0.444444444444444,0.285714285714286,"False","False",1,0
"559",558,"6346a9acc2a832b58c8e7229",0.111111111111111,0.428571428571429,"False","False",1,0
"560",559,"6346a9acc2a832b58c8e7229",0.444444444444444,0.285714285714286,"False","True",1,1
"561",560,"6346a9acc2a832b58c8e7229",1,1,"False","True",1,1
"562",561,"6346a9acc2a832b58c8e7229",0.444444444444444,0.285714285714286,"False","False",1,0
"563",562,"6346a9acc2a832b58c8e7229",0.888888888888889,0.857142857142857,"False","True",1,1
"564",563,"6346a9acc2a832b58c8e7229",0.777777777777778,0.714285714285714,"False","False",1,0
"565",564,"6346a9acc2a832b58c8e7229",0.222222222222222,0.285714285714286,"False","True",1,1
"566",565,"6346a9acc2a832b58c8e7229",0.444444444444444,0.285714285714286,"False","False",1,0
"567",566,"6346a9acc2a832b58c8e7229",0.222222222222222,0.285714285714286,"False","True",1,1
"568",567,"6346a9acc2a832b58c8e7229",0.111111111111111,0.428571428571429,"False","True",1,1
"569",568,"6346a9acc2a832b58c8e7229",0.444444444444444,0.285714285714286,"False","False",1,0
"570",569,"6346a9acc2a832b58c8e7229",0.111111111111111,0.428571428571429,"False","True",1,1
"571",570,"5aaa73e3f8a57d00010fe416",0.0909090909090909,0.714285714285714,"False","False",1,0
"572",571,"5aaa73e3f8a57d00010fe416",0.545454545454545,0.285714285714286,"False","False",1,0
"573",572,"5aaa73e3f8a57d00010fe416",0.545454545454545,0.285714285714286,"False","False",1,0
"574",573,"5aaa73e3f8a57d00010fe416",0.909090909090909,0.857142857142857,"True","False",1,0
"575",574,"5aaa73e3f8a57d00010fe416",0.545454545454545,0.285714285714286,"False","False",1,0
"576",575,"5aaa73e3f8a57d00010fe416",0,0.857142857142857,"False","False",1,0
"577",576,"5aaa73e3f8a57d00010fe416",0.909090909090909,0.857142857142857,"False","False",1,0
"578",577,"5aaa73e3f8a57d00010fe416",0.272727272727273,0.428571428571429,"False","False",1,0
"579",578,"5aaa73e3f8a57d00010fe416",0.636363636363636,0.428571428571429,"False","False",1,0
"580",579,"5aaa73e3f8a57d00010fe416",0.363636363636364,0.285714285714286,"False","False",1,0
"581",580,"5aaa73e3f8a57d00010fe416",0.636363636363636,0.428571428571429,"False","False",1,0
"582",581,"5aaa73e3f8a57d00010fe416",0.272727272727273,0.428571428571429,"False","True",1,1
"583",582,"5aaa73e3f8a57d00010fe416",0.545454545454545,0.285714285714286,"False","False",1,0
"584",583,"5aaa73e3f8a57d00010fe416",1,1,"True","False",1,0
"585",584,"5aaa73e3f8a57d00010fe416",0.818181818181818,0.714285714285714,"True","False",1,0
"586",585,"5aaa73e3f8a57d00010fe416",0.909090909090909,0.857142857142857,"True","False",1,0
"587",586,"5aaa73e3f8a57d00010fe416",0.636363636363636,0.428571428571429,"False","True",1,1
"588",587,"5aaa73e3f8a57d00010fe416",0.363636363636364,0.285714285714286,"False","False",1,0
"589",588,"5aaa73e3f8a57d00010fe416",0,0.857142857142857,"False","False",1,0
"590",589,"5aaa73e3f8a57d00010fe416",0.909090909090909,0.857142857142857,"False","True",1,1
"591",590,"5aaa73e3f8a57d00010fe416",0.818181818181818,0.714285714285714,"False","False",1,0
"592",591,"5aaa73e3f8a57d00010fe416",0.363636363636364,0.285714285714286,"False","True",1,1
"593",592,"5aaa73e3f8a57d00010fe416",0.545454545454545,0.285714285714286,"False","False",1,0
"594",593,"5aaa73e3f8a57d00010fe416",0.636363636363636,0.428571428571429,"False","False",1,0
"595",594,"5aaa73e3f8a57d00010fe416",0.636363636363636,0.428571428571429,"False","False",1,0
"596",595,"5aaa73e3f8a57d00010fe416",0.636363636363636,0.428571428571429,"False","False",1,0
"597",596,"5aaa73e3f8a57d00010fe416",0.272727272727273,0.428571428571429,"False","True",1,1
"598",597,"5aaa73e3f8a57d00010fe416",0.909090909090909,0.857142857142857,"False","True",1,1
"599",598,"5aaa73e3f8a57d00010fe416",0.909090909090909,0.857142857142857,"False","True",1,1
"600",599,"5aaa73e3f8a57d00010fe416",0.363636363636364,0.285714285714286,"False","True",1,1
"601",600,"5a0f2e4e074b1900012523ee",0.0909090909090909,0.714285714285714,"False","False",1,0
"602",601,"5a0f2e4e074b1900012523ee",0.545454545454545,0.285714285714286,"False","False",1,0
"603",602,"5a0f2e4e074b1900012523ee",0.545454545454545,0.285714285714286,"True","False",1,0
"604",603,"5a0f2e4e074b1900012523ee",0.909090909090909,0.857142857142857,"False","False",1,0
"605",604,"5a0f2e4e074b1900012523ee",0.545454545454545,0.285714285714286,"False","False",1,0
"606",605,"5a0f2e4e074b1900012523ee",0,0.857142857142857,"False","False",1,0
"607",606,"5a0f2e4e074b1900012523ee",0.909090909090909,0.857142857142857,"True","False",1,0
"608",607,"5a0f2e4e074b1900012523ee",0.272727272727273,0.428571428571429,"False","False",1,0
"609",608,"5a0f2e4e074b1900012523ee",0.636363636363636,0.428571428571429,"True","False",1,0
"610",609,"5a0f2e4e074b1900012523ee",0.363636363636364,0.285714285714286,"False","False",1,0
"611",610,"5a0f2e4e074b1900012523ee",0.636363636363636,0.428571428571429,"False","False",1,0
"612",611,"5a0f2e4e074b1900012523ee",0.272727272727273,0.428571428571429,"False","False",1,0
"613",612,"5a0f2e4e074b1900012523ee",0.545454545454545,0.285714285714286,"False","False",1,0
"614",613,"5a0f2e4e074b1900012523ee",1,1,"True","False",1,0
"615",614,"5a0f2e4e074b1900012523ee",0.818181818181818,0.714285714285714,"True","False",1,0
"616",615,"5a0f2e4e074b1900012523ee",0.909090909090909,0.857142857142857,"False","False",1,0
"617",616,"5a0f2e4e074b1900012523ee",0.636363636363636,0.428571428571429,"True","False",1,0
"618",617,"5a0f2e4e074b1900012523ee",0.363636363636364,0.285714285714286,"False","False",1,0
"619",618,"5a0f2e4e074b1900012523ee",0,0.857142857142857,"False","False",1,0
"620",619,"5a0f2e4e074b1900012523ee",0.909090909090909,0.857142857142857,"True","False",1,0
"621",620,"5a0f2e4e074b1900012523ee",0.818181818181818,0.714285714285714,"True","False",1,0
"622",621,"5a0f2e4e074b1900012523ee",0.363636363636364,0.285714285714286,"False","False",1,0
"623",622,"5a0f2e4e074b1900012523ee",0.545454545454545,0.285714285714286,"False","False",1,0
"624",623,"5a0f2e4e074b1900012523ee",0.636363636363636,0.428571428571429,"False","False",1,0
"625",624,"5a0f2e4e074b1900012523ee",0.636363636363636,0.428571428571429,"False","False",1,0
"626",625,"5a0f2e4e074b1900012523ee",0.636363636363636,0.428571428571429,"False","False",1,0
"627",626,"5a0f2e4e074b1900012523ee",0.272727272727273,0.428571428571429,"False","False",1,0
"628",627,"5a0f2e4e074b1900012523ee",0.909090909090909,0.857142857142857,"True","False",1,0
"629",628,"5a0f2e4e074b1900012523ee",0.909090909090909,0.857142857142857,"True","False",1,0
"630",629,"5a0f2e4e074b1900012523ee",0.363636363636364,0.285714285714286,"False","False",1,0
"631",630,"5bedbdf6dd71a00001e5cb0a",0.0909090909090909,0.714285714285714,"False","True",1,1
"632",631,"5bedbdf6dd71a00001e5cb0a",0.545454545454545,0.285714285714286,"False","False",1,0
"633",632,"5bedbdf6dd71a00001e5cb0a",0.545454545454545,0.285714285714286,"False","False",1,0
"634",633,"5bedbdf6dd71a00001e5cb0a",0.909090909090909,0.857142857142857,"True","False",1,0
"635",634,"5bedbdf6dd71a00001e5cb0a",0.545454545454545,0.285714285714286,"False","False",1,0
"636",635,"5bedbdf6dd71a00001e5cb0a",0,0.857142857142857,"False","False",1,0
"637",636,"5bedbdf6dd71a00001e5cb0a",0.909090909090909,0.857142857142857,"True","False",1,0
"638",637,"5bedbdf6dd71a00001e5cb0a",0.272727272727273,0.428571428571429,"False","False",1,0
"639",638,"5bedbdf6dd71a00001e5cb0a",0.636363636363636,0.428571428571429,"True","False",1,0
"640",639,"5bedbdf6dd71a00001e5cb0a",0.363636363636364,0.285714285714286,"False","False",1,0
"641",640,"5bedbdf6dd71a00001e5cb0a",0.636363636363636,0.428571428571429,"False","False",1,0
"642",641,"5bedbdf6dd71a00001e5cb0a",0.272727272727273,0.428571428571429,"False","False",1,0
"643",642,"5bedbdf6dd71a00001e5cb0a",0.545454545454545,0.285714285714286,"True","False",1,0
"644",643,"5bedbdf6dd71a00001e5cb0a",1,1,"True","False",1,0
"645",644,"5bedbdf6dd71a00001e5cb0a",0.818181818181818,0.714285714285714,"True","False",1,0
"646",645,"5bedbdf6dd71a00001e5cb0a",0.909090909090909,0.857142857142857,"True","False",1,0
"647",646,"5bedbdf6dd71a00001e5cb0a",0.636363636363636,0.428571428571429,"False","False",1,0
"648",647,"5bedbdf6dd71a00001e5cb0a",0.363636363636364,0.285714285714286,"False","False",1,0
"649",648,"5bedbdf6dd71a00001e5cb0a",0,0.857142857142857,"False","False",1,0
"650",649,"5bedbdf6dd71a00001e5cb0a",0.909090909090909,0.857142857142857,"True","False",1,0
"651",650,"5bedbdf6dd71a00001e5cb0a",0.818181818181818,0.714285714285714,"False","False",1,0
"652",651,"5bedbdf6dd71a00001e5cb0a",0.363636363636364,0.285714285714286,"False","False",1,0
"653",652,"5bedbdf6dd71a00001e5cb0a",0.545454545454545,0.285714285714286,"False","False",1,0
"654",653,"5bedbdf6dd71a00001e5cb0a",0.636363636363636,0.428571428571429,"False","False",1,0
"655",654,"5bedbdf6dd71a00001e5cb0a",0.636363636363636,0.428571428571429,"False","False",1,0
"656",655,"5bedbdf6dd71a00001e5cb0a",0.636363636363636,0.428571428571429,"False","False",1,0
"657",656,"5bedbdf6dd71a00001e5cb0a",0.272727272727273,0.428571428571429,"False","False",1,0
"658",657,"5bedbdf6dd71a00001e5cb0a",0.909090909090909,0.857142857142857,"True","False",1,0
"659",658,"5bedbdf6dd71a00001e5cb0a",0.909090909090909,0.857142857142857,"True","False",1,0
"660",659,"5bedbdf6dd71a00001e5cb0a",0.363636363636364,0.285714285714286,"False","False",1,0
"661",660,"5fd2282a2c88b802f1b5d384",0.0909090909090909,0.714285714285714,"False","False",1,0
"662",661,"5fd2282a2c88b802f1b5d384",0.545454545454545,0.285714285714286,"False","False",1,0
"663",662,"5fd2282a2c88b802f1b5d384",0.545454545454545,0.285714285714286,"True","False",1,0
"664",663,"5fd2282a2c88b802f1b5d384",0.909090909090909,0.857142857142857,"False","False",1,0
"665",664,"5fd2282a2c88b802f1b5d384",0.545454545454545,0.285714285714286,"False","False",1,0
"666",665,"5fd2282a2c88b802f1b5d384",0,0.857142857142857,"False","True",1,1
"667",666,"5fd2282a2c88b802f1b5d384",0.909090909090909,0.857142857142857,"True","False",1,0
"668",667,"5fd2282a2c88b802f1b5d384",0.272727272727273,0.428571428571429,"False","True",1,1
"669",668,"5fd2282a2c88b802f1b5d384",0.636363636363636,0.428571428571429,"False","False",1,0
"670",669,"5fd2282a2c88b802f1b5d384",0.363636363636364,0.285714285714286,"False","False",1,0
"671",670,"5fd2282a2c88b802f1b5d384",0.636363636363636,0.428571428571429,"False","True",1,1
"672",671,"5fd2282a2c88b802f1b5d384",0.272727272727273,0.428571428571429,"False","True",1,1
"673",672,"5fd2282a2c88b802f1b5d384",0.545454545454545,0.285714285714286,"False","False",1,0
"674",673,"5fd2282a2c88b802f1b5d384",1,1,"False","True",1,1
"675",674,"5fd2282a2c88b802f1b5d384",0.818181818181818,0.714285714285714,"False","True",1,1
"676",675,"5fd2282a2c88b802f1b5d384",0.909090909090909,0.857142857142857,"False","False",1,0
"677",676,"5fd2282a2c88b802f1b5d384",0.636363636363636,0.428571428571429,"False","False",1,0
"678",677,"5fd2282a2c88b802f1b5d384",0.363636363636364,0.285714285714286,"False","False",1,0
"679",678,"5fd2282a2c88b802f1b5d384",0,0.857142857142857,"False","False",1,0
"680",679,"5fd2282a2c88b802f1b5d384",0.909090909090909,0.857142857142857,"True","False",1,0
"681",680,"5fd2282a2c88b802f1b5d384",0.818181818181818,0.714285714285714,"False","True",1,1
"682",681,"5fd2282a2c88b802f1b5d384",0.363636363636364,0.285714285714286,"False","True",1,1
"683",682,"5fd2282a2c88b802f1b5d384",0.545454545454545,0.285714285714286,"False","False",1,0
"684",683,"5fd2282a2c88b802f1b5d384",0.636363636363636,0.428571428571429,"False","False",1,0
"685",684,"5fd2282a2c88b802f1b5d384",0.636363636363636,0.428571428571429,"True","False",1,0
"686",685,"5fd2282a2c88b802f1b5d384",0.636363636363636,0.428571428571429,"False","False",1,0
"687",686,"5fd2282a2c88b802f1b5d384",0.272727272727273,0.428571428571429,"False","False",1,0
"688",687,"5fd2282a2c88b802f1b5d384",0.909090909090909,0.857142857142857,"True","False",1,0
"689",688,"5fd2282a2c88b802f1b5d384",0.909090909090909,0.857142857142857,"True","False",1,0
"690",689,"5fd2282a2c88b802f1b5d384",0.363636363636364,0.285714285714286,"False","False",1,0
"691",690,"5d498490ab6774001538905b",0.0909090909090909,0.714285714285714,"False","True",1,1
"692",691,"5d498490ab6774001538905b",0.545454545454545,0.285714285714286,"False","False",1,0
"693",692,"5d498490ab6774001538905b",0.545454545454545,0.285714285714286,"False","False",1,0
"694",693,"5d498490ab6774001538905b",0.909090909090909,0.857142857142857,"False","True",1,1
"695",694,"5d498490ab6774001538905b",0.545454545454545,0.285714285714286,"False","False",1,0
"696",695,"5d498490ab6774001538905b",0,0.857142857142857,"False","False",1,0
"697",696,"5d498490ab6774001538905b",0.909090909090909,0.857142857142857,"False","False",1,0
"698",697,"5d498490ab6774001538905b",0.272727272727273,0.428571428571429,"False","False",1,0
"699",698,"5d498490ab6774001538905b",0.636363636363636,0.428571428571429,"False","False",1,0
"700",699,"5d498490ab6774001538905b",0.363636363636364,0.285714285714286,"False","True",1,1
"701",700,"5d498490ab6774001538905b",0.636363636363636,0.428571428571429,"False","False",1,0
"702",701,"5d498490ab6774001538905b",0.272727272727273,0.428571428571429,"False","True",1,1
"703",702,"5d498490ab6774001538905b",0.545454545454545,0.285714285714286,"False","False",1,0
"704",703,"5d498490ab6774001538905b",1,1,"True","False",1,0
"705",704,"5d498490ab6774001538905b",0.818181818181818,0.714285714285714,"False","True",1,1
"706",705,"5d498490ab6774001538905b",0.909090909090909,0.857142857142857,"False","False",1,0
"707",706,"5d498490ab6774001538905b",0.636363636363636,0.428571428571429,"False","False",1,0
"708",707,"5d498490ab6774001538905b",0.363636363636364,0.285714285714286,"False","False",1,0
"709",708,"5d498490ab6774001538905b",0,0.857142857142857,"False","True",1,1
"710",709,"5d498490ab6774001538905b",0.909090909090909,0.857142857142857,"False","True",1,1
"711",710,"5d498490ab6774001538905b",0.818181818181818,0.714285714285714,"False","True",1,1
"712",711,"5d498490ab6774001538905b",0.363636363636364,0.285714285714286,"False","True",1,1
"713",712,"5d498490ab6774001538905b",0.545454545454545,0.285714285714286,"False","False",1,0
"714",713,"5d498490ab6774001538905b",0.636363636363636,0.428571428571429,"False","False",1,0
"715",714,"5d498490ab6774001538905b",0.636363636363636,0.428571428571429,"False","False",1,0
"716",715,"5d498490ab6774001538905b",0.636363636363636,0.428571428571429,"False","True",1,1
"717",716,"5d498490ab6774001538905b",0.272727272727273,0.428571428571429,"False","False",1,0
"718",717,"5d498490ab6774001538905b",0.909090909090909,0.857142857142857,"True","False",1,0
"719",718,"5d498490ab6774001538905b",0.909090909090909,0.857142857142857,"False","False",1,0
"720",719,"5d498490ab6774001538905b",0.363636363636364,0.285714285714286,"False","True",1,1
"721",720,"5ee24c57c21e4b3191f6f36c",0.0909090909090909,0.714285714285714,"False","False",1,0
"722",721,"5ee24c57c21e4b3191f6f36c",0.545454545454545,0.285714285714286,"False","False",1,0
"723",722,"5ee24c57c21e4b3191f6f36c",0.545454545454545,0.285714285714286,"False","False",1,0
"724",723,"5ee24c57c21e4b3191f6f36c",0.909090909090909,0.857142857142857,"False","True",1,1
"725",724,"5ee24c57c21e4b3191f6f36c",0.545454545454545,0.285714285714286,"False","True",1,1
"726",725,"5ee24c57c21e4b3191f6f36c",0,0.857142857142857,"False","False",1,0
"727",726,"5ee24c57c21e4b3191f6f36c",0.909090909090909,0.857142857142857,"False","True",1,1
"728",727,"5ee24c57c21e4b3191f6f36c",0.272727272727273,0.428571428571429,"False","True",1,1
"729",728,"5ee24c57c21e4b3191f6f36c",0.636363636363636,0.428571428571429,"False","False",1,0
"730",729,"5ee24c57c21e4b3191f6f36c",0.363636363636364,0.285714285714286,"False","True",1,1
"731",730,"5ee24c57c21e4b3191f6f36c",0.636363636363636,0.428571428571429,"False","False",1,0
"732",731,"5ee24c57c21e4b3191f6f36c",0.272727272727273,0.428571428571429,"False","False",1,0
"733",732,"5ee24c57c21e4b3191f6f36c",0.545454545454545,0.285714285714286,"False","False",1,0
"734",733,"5ee24c57c21e4b3191f6f36c",1,1,"False","True",1,1
"735",734,"5ee24c57c21e4b3191f6f36c",0.818181818181818,0.714285714285714,"False","False",1,0
"736",735,"5ee24c57c21e4b3191f6f36c",0.909090909090909,0.857142857142857,"False","False",1,0
"737",736,"5ee24c57c21e4b3191f6f36c",0.636363636363636,0.428571428571429,"False","False",1,0
"738",737,"5ee24c57c21e4b3191f6f36c",0.363636363636364,0.285714285714286,"False","True",1,1
"739",738,"5ee24c57c21e4b3191f6f36c",0,0.857142857142857,"False","False",1,0
"740",739,"5ee24c57c21e4b3191f6f36c",0.909090909090909,0.857142857142857,"False","False",1,0
"741",740,"5ee24c57c21e4b3191f6f36c",0.818181818181818,0.714285714285714,"False","True",1,1
"742",741,"5ee24c57c21e4b3191f6f36c",0.363636363636364,0.285714285714286,"False","True",1,1
"743",742,"5ee24c57c21e4b3191f6f36c",0.545454545454545,0.285714285714286,"False","False",1,0
"744",743,"5ee24c57c21e4b3191f6f36c",0.636363636363636,0.428571428571429,"False","False",1,0
"745",744,"5ee24c57c21e4b3191f6f36c",0.636363636363636,0.428571428571429,"False","False",1,0
"746",745,"5ee24c57c21e4b3191f6f36c",0.636363636363636,0.428571428571429,"False","False",1,0
"747",746,"5ee24c57c21e4b3191f6f36c",0.272727272727273,0.428571428571429,"False","True",1,1
"748",747,"5ee24c57c21e4b3191f6f36c",0.909090909090909,0.857142857142857,"False","False",1,0
"749",748,"5ee24c57c21e4b3191f6f36c",0.909090909090909,0.857142857142857,"False","True",1,1
"750",749,"5ee24c57c21e4b3191f6f36c",0.363636363636364,0.285714285714286,"False","True",1,1
"751",750,"60ad1005be404fd53f5db8a6",0.555555555555556,0.428571428571429,"False","False",1,0
"752",751,"60ad1005be404fd53f5db8a6",0.222222222222222,0.285714285714286,"False","False",1,0
"753",752,"60ad1005be404fd53f5db8a6",0.666666666666667,0.571428571428572,"False","False",1,0
"754",753,"60ad1005be404fd53f5db8a6",0.888888888888889,0.857142857142857,"False","False",1,0
"755",754,"60ad1005be404fd53f5db8a6",1,1,"False","False",1,0
"756",755,"60ad1005be404fd53f5db8a6",0.666666666666667,0.571428571428572,"True","False",1,0
"757",756,"60ad1005be404fd53f5db8a6",0.444444444444444,0.285714285714286,"False","False",1,0
"758",757,"60ad1005be404fd53f5db8a6",0,0.571428571428572,"False","False",1,0
"759",758,"60ad1005be404fd53f5db8a6",0.888888888888889,0.857142857142857,"False","False",1,0
"760",759,"60ad1005be404fd53f5db8a6",0.555555555555556,0.428571428571429,"False","False",1,0
"761",760,"60ad1005be404fd53f5db8a6",0.111111111111111,0.428571428571429,"False","False",1,0
"762",761,"60ad1005be404fd53f5db8a6",0.777777777777778,0.714285714285714,"True","True",1,1
"763",762,"60ad1005be404fd53f5db8a6",0.222222222222222,0.285714285714286,"False","False",1,0
"764",763,"60ad1005be404fd53f5db8a6",0.555555555555556,0.428571428571429,"True","False",1,0
"765",764,"60ad1005be404fd53f5db8a6",0,0.571428571428572,"False","False",1,0
"766",765,"60ad1005be404fd53f5db8a6",0.888888888888889,0.857142857142857,"True","False",1,0
"767",766,"60ad1005be404fd53f5db8a6",0.111111111111111,0.428571428571429,"False","False",1,0
"768",767,"60ad1005be404fd53f5db8a6",0.444444444444444,0.285714285714286,"False","False",1,0
"769",768,"60ad1005be404fd53f5db8a6",0.111111111111111,0.428571428571429,"False","True",1,1
"770",769,"60ad1005be404fd53f5db8a6",0.444444444444444,0.285714285714286,"False","False",1,0
"771",770,"60ad1005be404fd53f5db8a6",1,1,"True","False",1,0
"772",771,"60ad1005be404fd53f5db8a6",0.444444444444444,0.285714285714286,"False","False",1,0
"773",772,"60ad1005be404fd53f5db8a6",0.888888888888889,0.857142857142857,"False","False",1,0
"774",773,"60ad1005be404fd53f5db8a6",0.777777777777778,0.714285714285714,"True","False",1,0
"775",774,"60ad1005be404fd53f5db8a6",0.222222222222222,0.285714285714286,"False","False",1,0
"776",775,"60ad1005be404fd53f5db8a6",0.444444444444444,0.285714285714286,"True","True",1,1
"777",776,"60ad1005be404fd53f5db8a6",0.222222222222222,0.285714285714286,"False","False",1,0
"778",777,"60ad1005be404fd53f5db8a6",0.111111111111111,0.428571428571429,"False","False",1,0
"779",778,"60ad1005be404fd53f5db8a6",0.444444444444444,0.285714285714286,"False","False",1,0
"780",779,"60ad1005be404fd53f5db8a6",0.111111111111111,0.428571428571429,"False","False",1,0
"781",780,"61477bd4355f82a8edc7dec0",0.0909090909090909,0.714285714285714,"False","False",1,0
"782",781,"61477bd4355f82a8edc7dec0",0.545454545454545,0.285714285714286,"False","False",1,0
"783",782,"61477bd4355f82a8edc7dec0",0.545454545454545,0.285714285714286,"False","False",1,0
"784",783,"61477bd4355f82a8edc7dec0",0.909090909090909,0.857142857142857,"True","False",1,0
"785",784,"61477bd4355f82a8edc7dec0",0.545454545454545,0.285714285714286,"False","False",1,0
"786",785,"61477bd4355f82a8edc7dec0",0,0.857142857142857,"False","False",1,0
"787",786,"61477bd4355f82a8edc7dec0",0.909090909090909,0.857142857142857,"False","False",1,0
"788",787,"61477bd4355f82a8edc7dec0",0.272727272727273,0.428571428571429,"False","False",1,0
"789",788,"61477bd4355f82a8edc7dec0",0.636363636363636,0.428571428571429,"False","False",1,0
"790",789,"61477bd4355f82a8edc7dec0",0.363636363636364,0.285714285714286,"False","False",1,0
"791",790,"61477bd4355f82a8edc7dec0",0.636363636363636,0.428571428571429,"False","False",1,0
"792",791,"61477bd4355f82a8edc7dec0",0.272727272727273,0.428571428571429,"False","False",1,0
"793",792,"61477bd4355f82a8edc7dec0",0.545454545454545,0.285714285714286,"False","False",1,0
"794",793,"61477bd4355f82a8edc7dec0",1,1,"True","False",1,0
"795",794,"61477bd4355f82a8edc7dec0",0.818181818181818,0.714285714285714,"False","False",1,0
"796",795,"61477bd4355f82a8edc7dec0",0.909090909090909,0.857142857142857,"False","False",1,0
"797",796,"61477bd4355f82a8edc7dec0",0.636363636363636,0.428571428571429,"False","False",1,0
"798",797,"61477bd4355f82a8edc7dec0",0.363636363636364,0.285714285714286,"False","False",1,0
"799",798,"61477bd4355f82a8edc7dec0",0,0.857142857142857,"False","False",1,0
"800",799,"61477bd4355f82a8edc7dec0",0.909090909090909,0.857142857142857,"True","False",1,0
"801",800,"61477bd4355f82a8edc7dec0",0.818181818181818,0.714285714285714,"False","False",1,0
"802",801,"61477bd4355f82a8edc7dec0",0.363636363636364,0.285714285714286,"False","False",1,0
"803",802,"61477bd4355f82a8edc7dec0",0.545454545454545,0.285714285714286,"False","False",1,0
"804",803,"61477bd4355f82a8edc7dec0",0.636363636363636,0.428571428571429,"False","False",1,0
"805",804,"61477bd4355f82a8edc7dec0",0.636363636363636,0.428571428571429,"True","False",1,0
"806",805,"61477bd4355f82a8edc7dec0",0.636363636363636,0.428571428571429,"False","False",1,0
"807",806,"61477bd4355f82a8edc7dec0",0.272727272727273,0.428571428571429,"False","False",1,0
"808",807,"61477bd4355f82a8edc7dec0",0.909090909090909,0.857142857142857,"False","False",1,0
"809",808,"61477bd4355f82a8edc7dec0",0.909090909090909,0.857142857142857,"True","False",1,0
"810",809,"61477bd4355f82a8edc7dec0",0.363636363636364,0.285714285714286,"False","False",1,0
